#{"t_start": 1777043321.326427, "env_id": "None"}
r,l,t,success,grasp_success,place_success,first_grasp_step,grasp_transitions,max_height
-195.595015,700,16460.410131,False,1.0,0.0,32,6,0.071301285262654
-114.014603,700,16477.705824,False,1.0,0.0,62,18,0.07344663461333933
-193.919981,700,16498.308738,False,0.0,0.0,0,0,0.07045485839752863
-212.623704,700,16519.92173,False,1.0,0.0,88,1,0.07267359471806822
-170.439755,700,16547.07187,False,1.0,0.0,77,7,0.07114127029733874
-263.335073,700,16566.00699,False,0.0,0.0,0,0,0.07333276619849727
-169.842762,700,16599.110633,False,1.0,0.0,27,9,0.07602729868986224
-195.392343,700,16624.237417,False,0.0,0.0,0,0,0.07856628400396737
-199.745536,700,16641.408977,False,1.0,0.0,78,2,0.07401003863954414
-193.531488,700,16665.184762,False,1.0,0.0,172,2,0.08110220187871076
-169.273853,700,16684.767276,False,1.0,0.0,23,5,0.1039988565723422
-228.085352,700,16702.815254,False,1.0,0.0,72,1,0.07693919997673904
-189.235859,700,16722.226358,False,1.0,0.0,35,6,0.07250519964539703
-209.616538,700,16754.286476,False,1.0,0.0,42,8,0.0732812543576773
-217.123474,700,16771.915729,False,1.0,0.0,26,9,0.07953794847618445
-214.026289,700,16794.883,False,1.0,0.0,126,6,0.0721725433894499
-184.418531,700,16816.374972,False,1.0,0.0,147,1,0.07268811857958168
-199.354081,700,16836.851076,False,1.0,0.0,29,2,0.07550125179971956
-160.136997,700,16859.879666,False,1.0,0.0,20,15,0.07368638223571666
-177.861877,700,16880.873873,False,1.0,0.0,34,10,0.07706592427981407
-187.320052,700,16897.78736,False,1.0,0.0,148,10,0.0758202156507517
-73.527421,700,16919.673964,False,1.0,0.0,40,9,0.07822800971973942
-206.552898,700,16950.571979,False,1.0,0.0,37,7,0.07417579395271201
-103.363902,700,16966.00711,False,1.0,0.0,22,7,0.08288051701849186
-204.010879,700,16992.879736,False,0.0,0.0,0,0,0.07046402898249371
-215.506491,700,17008.28506,False,1.0,0.0,44,3,0.07231013370085759
-199.791319,700,17029.766714,False,0.0,0.0,0,0,0.07045471860505281
-167.912143,700,17047.747924,False,1.0,0.0,26,6,0.0751823740512313
-210.716227,700,17070.207977,False,1.0,0.0,135,1,0.09076154928144864
-192.187973,700,17095.70715,False,1.0,0.0,235,6,0.07298605712463335
-209.5599,700,17109.560386,False,1.0,0.0,58,1,0.0738318477591855
-236.20211,700,17127.739188,False,1.0,0.0,28,3,0.07369488883581221
-208.539525,700,17148.321973,False,1.0,0.0,34,6,0.07211997521223656
-248.75261,700,17171.448113,False,1.0,0.0,39,3,0.07622464450643252
-228.142975,700,17200.625799,False,1.0,0.0,51,3,0.0720191156127522
-208.260731,700,17223.500196,False,1.0,0.0,151,1,0.07149966176009903
-199.953729,700,17247.058417,False,1.0,0.0,47,14,0.07966508943511874
-200.358006,700,17265.692914,False,0.0,0.0,0,0,0.07288463417244351
-215.467826,700,17287.647425,False,0.0,0.0,0,0,0.07416761475823097
-197.932912,700,17312.03519,False,1.0,0.0,176,2,0.07345523379879249
-202.997923,700,17329.115731,False,1.0,0.0,97,10,0.07378927722003947
-105.230548,700,17347.662105,False,1.0,0.0,23,7,0.07117749317348498
-185.117887,700,17370.341476,False,1.0,0.0,36,2,0.07193070230334564
-219.554831,700,17388.909291,False,1.0,0.0,116,1,0.07052013904439491
-249.185018,700,17413.629666,False,1.0,0.0,219,2,0.07191911183339073
-184.096663,700,17430.178027,False,1.0,0.0,28,3,0.07786256478916576
-167.756693,700,17448.480503,False,1.0,0.0,96,12,0.07379108890421204
-262.51129,700,17469.767189,False,1.0,0.0,75,1,0.07303244707022571
-229.363064,700,17489.992147,False,1.0,0.0,37,3,0.075365637313076
-152.598453,700,17509.736325,False,1.0,0.0,35,18,0.07651012257691914
-180.893278,700,17531.670223,False,1.0,0.0,41,11,0.07579110610039241
-196.54631,700,17552.811176,False,1.0,0.0,56,1,0.07333729203778405
-112.837192,700,17580.207027,False,1.0,0.0,51,19,0.09516692061563259
-216.939694,700,17601.818507,False,1.0,0.0,115,3,0.07364852351626616
-190.018628,700,17617.397313,False,1.0,0.0,363,5,0.07288667680639016
-239.339586,700,17659.411247,False,1.0,0.0,48,5,0.0722773986720543
-83.303637,700,17681.964264,False,1.0,0.0,129,8,0.1329645808907166
-197.932678,700,17703.836106,False,1.0,0.0,31,6,0.07770610926157895
-119.875605,700,17722.736858,False,1.0,0.0,43,18,0.08177717999270362
-185.704751,700,17739.811518,False,1.0,0.0,40,9,0.07946076508304434
-210.368771,700,17767.263106,False,1.0,0.0,461,1,0.0735593435630616
-168.026765,700,17781.729287,False,1.0,0.0,221,10,0.07338421131755768
-170.391807,700,17804.564322,False,1.0,0.0,87,13,0.0828325061257128
-190.456515,700,17830.397104,False,1.0,0.0,24,3,0.0727958942543292
-264.707114,700,17865.23172,False,1.0,0.0,96,6,0.0731292669356215
-214.712972,700,17884.323835,False,0.0,0.0,0,0,0.07146712160082447
-231.332303,700,17907.155233,False,1.0,0.0,125,2,0.08342961379295111
-209.555316,700,17927.823006,False,1.0,0.0,34,5,0.07295094171083416
-220.316507,700,17957.046142,False,1.0,0.0,70,9,0.08051590959806576
-255.157544,700,17973.77769,False,1.0,0.0,23,3,0.07263205446179144
-197.988479,700,17991.32626,False,1.0,0.0,37,3,0.10093243469128221
-189.285663,700,18008.483082,False,1.0,0.0,28,13,0.07349943216639598
-191.323616,700,18028.499563,False,1.0,0.0,144,8,0.07812699817379631
-77.769394,700,18049.279584,False,1.0,0.0,17,11,0.07452262279964306
-225.020846,700,18067.550133,False,1.0,0.0,31,11,0.0758016488337071
-213.902435,700,18083.175944,False,0.0,0.0,0,0,0.07046746759358491
-65.334541,700,18099.584321,False,1.0,0.0,113,3,0.07410194616562316
-204.674042,700,18114.262254,False,1.0,0.0,95,5,0.08060117320000615
-197.11798,700,18137.525849,False,1.0,0.0,102,4,0.08572815962969671
-219.411492,700,18162.349584,False,1.0,0.0,84,2,0.07350619584948836
-202.392741,700,18181.330714,False,1.0,0.0,56,6,0.08202704440508501
-128.534254,700,18198.85526,False,1.0,0.0,30,26,0.08019814600908726
-182.813519,700,18217.681666,False,1.0,0.0,432,6,0.07193385418727005
-187.058894,700,18244.395308,False,1.0,0.0,40,13,0.07920218175472948
-168.578916,700,18275.262617,False,1.0,0.0,26,12,0.08007167015045114
-200.562733,700,18299.145981,False,1.0,0.0,121,2,0.07045457020446677
-173.666933,700,18322.257553,False,1.0,0.0,24,12,0.11231925793433106
-209.426388,700,18343.508332,False,1.0,0.0,38,10,0.1150219210388933
-141.888378,700,18367.791481,False,1.0,0.0,23,18,0.07324715895765999
-95.051894,700,18386.440053,False,1.0,0.0,20,11,0.0725590123771167
-232.000149,700,18405.638122,False,1.0,0.0,30,6,0.07228784705727698
-199.370583,700,18433.88222,False,1.0,0.0,124,12,0.07282880353734544
-73.829846,700,18453.496772,False,1.0,0.0,27,12,0.08401921607282581
-98.780699,700,18485.337495,False,1.0,0.0,23,11,0.07380641561803136
-107.26279,700,18505.648873,False,0.0,0.0,0,0,0.07332376277029606
-210.615325,700,18529.215158,False,0.0,0.0,0,0,0.07253806330786328
-139.050426,700,18560.873186,False,1.0,0.0,65,11,0.10460738880025144
-158.460662,700,18594.972677,False,1.0,0.0,52,20,0.07341086139522668
-133.638924,700,18612.844186,False,1.0,0.0,31,11,0.08034548563566157
-145.411241,700,18629.731709,False,1.0,0.0,43,10,0.07593333774075306
-201.726703,700,18654.524518,False,1.0,0.0,26,10,0.07695032894701714
-199.376623,700,18671.699353,False,1.0,0.0,36,5,0.07253970909856966
-196.432482,700,18687.332625,False,1.0,0.0,57,19,0.0821222510768721
-269.437751,700,18701.693239,False,1.0,0.0,159,1,0.0840111712343713
-202.43162,700,18722.203903,False,1.0,0.0,31,10,0.07318745433273133
-182.293488,700,18741.675819,False,1.0,0.0,31,11,0.0737173614029003
-226.512574,700,18760.290912,False,1.0,0.0,19,8,0.07845308727063527
-236.170554,700,18784.905642,False,1.0,0.0,31,9,0.07388237597279979
-217.362106,700,18807.040262,False,1.0,0.0,49,5,0.07970376292553794
-190.222811,700,18833.57038,False,1.0,0.0,698,1,0.07299629626814075
-173.438705,700,18852.282563,False,1.0,0.0,39,26,0.08068604951940606
-78.634715,700,18872.420664,False,1.0,0.0,32,7,0.08045032556378151
-240.631441,700,18901.73033,False,1.0,0.0,43,9,0.07286887289024768
-225.448973,700,18922.535615,False,1.0,0.0,39,3,0.07095321301518986
-83.336616,700,18949.988881,False,1.0,0.0,43,9,0.07307537229105421
-144.894705,700,18966.41232,False,1.0,0.0,38,4,0.08122971570038606
-205.607672,700,18986.508186,False,1.0,0.0,23,10,0.07630881708617632
-199.106451,700,19005.625768,False,1.0,0.0,92,3,0.07459882895774705
-220.724214,700,19027.384123,False,1.0,0.0,32,2,0.07359822779207426
-74.482198,700,19050.113686,False,1.0,0.0,33,23,0.08479544948661077
-63.434953,700,19069.947234,False,1.0,0.0,37,11,0.0893556475259305
-165.265561,700,19091.655562,False,1.0,0.0,25,5,0.07407010394957136
-114.027813,700,19125.279538,False,1.0,0.0,27,21,0.07562461094266992
-211.536387,700,19145.494317,False,0.0,0.0,0,0,0.07045452939862529
-209.563685,700,19159.940915,False,1.0,0.0,32,4,0.0723425189580682
-180.636514,700,19181.061999,False,1.0,0.0,27,14,0.09430402485404821
-67.100094,700,19210.373358,False,1.0,0.0,90,5,0.07264352888695591
-143.897588,700,19233.722492,False,1.0,0.0,26,6,0.08565256801730681
-158.203386,700,19256.337549,False,1.0,0.0,17,18,0.08344987016666239
-166.49694,700,19274.790322,False,1.0,0.0,90,18,0.07542540390058361
-121.205972,700,19296.40409,False,1.0,0.0,73,8,0.07206277055289645
-71.718938,700,19330.381438,False,1.0,0.0,32,31,0.07370522775015398
-146.527162,700,19347.617613,False,1.0,0.0,29,16,0.07301564374284664
-81.533725,700,19372.017298,False,1.0,0.0,94,7,0.1057839794133103
-182.37447,700,19401.87126,False,1.0,0.0,32,13,0.08579010237274154
-136.576581,700,19440.055645,False,1.0,0.0,30,12,0.07371044423778583
-230.210988,700,19460.723464,False,1.0,0.0,34,5,0.07277947614140401
-182.630849,700,19482.680747,False,1.0,0.0,100,13,0.0740169956128982
-160.66215,700,19503.989682,False,1.0,0.0,45,22,0.20263922686150304
-205.658786,700,19525.669961,False,1.0,0.0,50,7,0.0911183842427239
-134.368906,700,19558.457829,False,1.0,0.0,22,20,0.07263152094589842
-201.728111,700,19589.418342,False,1.0,0.0,29,9,0.08970632572573678
-180.905755,700,19615.397908,False,1.0,0.0,32,15,0.079303530692037
-225.072336,700,19634.580787,False,1.0,0.0,180,2,0.0719319587396352
-217.32497,700,19654.61541,False,1.0,0.0,39,4,0.07864132355040576
-224.324669,700,19676.184403,False,1.0,0.0,34,6,0.07464323479706558
-75.934077,700,19696.38035,False,1.0,0.0,29,6,0.0793041456472311
-243.624768,700,19725.843434,False,1.0,0.0,133,1,0.07111386499371342
-203.685216,700,19748.575564,False,1.0,0.0,55,12,0.07397314904602625
-247.003172,700,19778.989361,False,1.0,0.0,41,3,0.07046746735326581
-210.666305,700,19798.973795,False,1.0,0.0,43,8,0.07561849996346015
-161.907236,700,19818.056995,False,1.0,0.0,28,11,0.07854252330778855
-183.176956,700,19846.486912,False,1.0,0.0,36,7,0.07493547493607666
-191.305249,700,19874.869084,False,1.0,0.0,62,13,0.10155778241083602
-186.487242,700,19903.555458,False,1.0,0.0,38,12,0.07316369740874173
-31.530069,700,19935.000131,False,1.0,0.0,33,10,0.0735373098527824
-248.481786,700,19957.407835,False,1.0,0.0,18,7,0.0776067527719495
-135.527219,700,19979.442023,False,1.0,0.0,21,17,0.07731643710197278
-237.55886,700,19999.991848,False,1.0,0.0,30,6,0.07315649582966555
-212.925236,700,20025.58956,False,1.0,0.0,25,7,0.0827428922303659
-190.080859,700,20053.273385,False,1.0,0.0,27,4,0.07263518812091341
-176.049608,700,20070.701324,False,1.0,0.0,28,12,0.07367112974071977
-125.929107,700,20101.666147,False,1.0,0.0,26,15,0.07293351197263753
-209.57097,700,20135.974609,False,1.0,0.0,26,4,0.07209271016687868
-94.696089,700,20157.793708,False,1.0,0.0,37,21,0.08542836115722552
-64.247194,700,20174.553289,False,1.0,0.0,38,6,0.0947316580039601
-95.130236,700,20194.749737,False,1.0,0.0,20,7,0.08862132999392502
-150.475474,700,20220.824146,False,1.0,0.0,21,12,0.07247892440080572
-56.907911,700,20246.260616,False,1.0,0.0,22,11,0.07744509655631693
-246.733561,700,20271.331684,False,0.0,0.0,0,0,0.07045432995928713
-131.780468,700,20287.221021,False,1.0,0.0,79,18,0.07660047086590782
-203.20189,700,20307.385216,False,1.0,0.0,24,7,0.07253735837009156
-109.890921,700,20327.201912,False,1.0,0.0,25,17,0.08809128667778265
-206.885278,700,20356.817815,False,1.0,0.0,30,10,0.07705329944765127
-227.052851,700,20375.756055,False,1.0,0.0,90,1,0.07152392999599055
-123.092361,700,20395.56123,False,1.0,0.0,36,41,0.0808701735738877
-117.733244,700,20414.624515,False,1.0,0.0,20,16,0.07570847813079229
-215.487164,700,20434.387425,False,1.0,0.0,48,3,0.07046747513690432
-134.618077,700,20456.968464,False,1.0,0.0,186,25,0.07979899263839829
-101.381196,700,20487.172306,False,1.0,0.0,52,10,0.07428041396002094
-209.0929,700,20508.722227,False,1.0,0.0,64,7,0.07340337287204901
-155.759793,700,20527.204228,False,1.0,0.0,35,28,0.08116141820672618
-113.135066,700,20551.32013,False,1.0,0.0,21,16,0.0738407247954882
-215.408324,700,20571.703097,False,1.0,0.0,41,6,0.0895114771351877
-227.067952,700,20596.637939,False,0.0,0.0,0,0,0.07332605278038151
-190.669845,700,20615.672505,False,1.0,0.0,65,4,0.07287640556752539
-168.589303,700,20642.643655,False,1.0,0.0,39,20,0.07305005743745097
-142.446552,700,20660.901251,False,1.0,0.0,20,14,0.09848541136967948
-187.505256,700,20686.338111,False,1.0,0.0,36,9,0.0751539773135349
-196.286053,700,20714.797771,False,1.0,0.0,62,12,0.07291715409564681
-113.302906,700,20744.860983,False,1.0,0.0,33,37,0.08337194959206307
-198.441584,700,20766.888231,False,1.0,0.0,26,17,0.07600850141614757
-179.098625,700,20788.9951,False,1.0,0.0,26,10,0.07366005828628008
-179.941366,700,20808.691938,False,1.0,0.0,36,23,0.0894892654890791
-146.63039,700,20827.493135,False,1.0,0.0,32,29,0.07827514808065472
-64.947697,700,20856.057395,False,1.0,0.0,23,9,0.07308970625445521
-83.386498,700,20873.711928,False,1.0,0.0,19,6,0.07959617771093963
-45.764594,700,20895.066367,False,1.0,0.0,29,27,0.07374227448086934
-101.48673,700,20922.84269,False,1.0,0.0,30,31,0.08005642659313117
-179.917362,700,20948.804017,False,1.0,0.0,16,16,0.08481584964305466
-132.936251,700,20972.754313,False,1.0,0.0,49,14,0.07423863512100093
-164.335235,700,21003.446078,False,1.0,0.0,66,31,0.09412837285406706
-80.528675,700,21023.228966,False,1.0,0.0,24,35,0.07897931578104711
-202.019499,700,21044.658223,False,1.0,0.0,29,20,0.08022049593423752
-232.911659,700,21075.00431,False,1.0,0.0,59,4,0.17165838627743757
-101.524901,700,21097.944847,False,1.0,0.0,25,7,0.07975469593786566
-57.796776,700,21116.21844,False,1.0,0.0,18,18,0.07966670158933009
-283.859351,700,21131.669114,False,0.0,0.0,0,0,0.0723823750384639
-231.523569,700,21149.798366,False,1.0,0.0,60,9,0.08195206508581199
-235.6883,700,21170.24091,False,1.0,0.0,36,7,0.07668552881751856
-82.902214,700,21193.503469,False,1.0,0.0,25,9,0.07486772585707857
-217.339997,700,21219.538981,False,1.0,0.0,20,8,0.07259934310974914
-159.111385,700,21238.683508,False,1.0,0.0,35,19,0.07941376472117911
-144.781349,700,21276.275461,False,1.0,0.0,19,18,0.07593621379749749
-267.120399,700,21301.03015,False,1.0,0.0,27,3,0.07839716397810648
-179.081992,700,21330.990249,False,1.0,0.0,41,14,0.07342278416910708
-57.157539,700,21353.877659,False,1.0,0.0,44,25,0.07447488127191504
-44.090493,700,21379.690169,False,1.0,0.0,26,28,0.07310601325530974
-242.386146,700,21396.702917,False,1.0,0.0,23,15,0.08607929622545218
-170.674659,700,21414.308475,False,1.0,0.0,43,8,0.07354153648125694
-205.991615,700,21446.612933,False,1.0,0.0,32,17,0.07348997768305365
-60.66627,700,21471.303455,False,1.0,0.0,24,11,0.07346089380244492
-213.808459,700,21493.030239,False,1.0,0.0,33,9,0.07333952319861237
-145.959831,700,21511.091784,False,1.0,0.0,56,26,0.07351287664660089
-74.158442,700,21539.972337,False,1.0,0.0,24,26,0.07360977120639556
-108.762786,700,21558.872277,False,1.0,0.0,27,24,0.0919396179354901
-109.328418,700,21577.281563,False,1.0,0.0,33,36,0.07727476802053534
-184.45299,700,21597.05743,False,1.0,0.0,27,14,0.07680878192496488
-83.602848,700,21618.228869,False,1.0,0.0,35,6,0.07318101393408127
-121.85317,700,21635.923486,False,1.0,0.0,42,31,0.08534682728488852
-91.968818,700,21655.833078,False,1.0,0.0,33,13,0.10237704514371959
-47.402044,700,21688.552893,False,1.0,0.0,53,25,0.07328304711453137
-183.026064,700,21705.076812,False,1.0,0.0,37,23,0.08074164269949669
-195.675356,700,21740.926023,False,1.0,0.0,35,2,0.07104473178519266
-236.151615,700,21759.973725,False,0.0,0.0,0,0,0.07046747730338665
-38.224539,700,21782.229143,False,1.0,0.0,29,28,0.08228222636787941
-48.639431,700,21800.935921,False,1.0,0.0,24,4,0.11740263053913402
-88.669892,700,21829.927782,False,1.0,0.0,49,9,0.07322362977296248
-71.322363,700,21849.089371,False,1.0,0.0,21,7,0.08993012146645774
-186.204999,700,21869.601474,False,1.0,0.0,49,26,0.07376058444271705
-13.073004,700,21889.45775,False,1.0,0.0,22,27,0.07372734123117963
-201.414019,700,21921.087974,False,1.0,0.0,30,25,0.0795689809323521
-231.194203,700,21947.646118,False,1.0,0.0,30,10,0.07260408423640541
-19.577185,700,21965.735213,False,1.0,0.0,39,4,0.07265932208507087
-96.92742,700,21996.779403,False,1.0,0.0,32,10,0.08580939742507032
-54.246306,700,22019.845842,False,1.0,0.0,26,14,0.07357548097416022
-37.137891,700,22043.309357,False,1.0,0.0,24,39,0.0795014216799742
-107.469627,700,22066.939201,False,1.0,0.0,39,46,0.07351280373983649
-98.519076,700,22096.26229,False,1.0,0.0,24,6,0.0739370403160231
-115.507266,700,22122.799835,False,1.0,0.0,36,19,0.07394031265969925
-261.908651,700,22141.935184,False,1.0,0.0,109,12,0.07631960587311637
-116.475642,700,22163.938535,False,1.0,0.0,39,9,0.0738506419495456
-54.066145,700,22183.07443,False,1.0,0.0,21,8,0.07397006127286332
10.109208,700,22203.086316,False,1.0,0.0,28,30,0.07344380266630235
-55.234374,700,22226.193368,False,1.0,0.0,48,22,0.07909876356174128
-202.000076,700,22242.313992,False,1.0,0.0,34,13,0.07298600104595943
-74.282098,700,22260.770563,False,1.0,0.0,35,15,0.07288285684410567
-71.150456,700,22284.940763,False,1.0,0.0,36,5,0.07678578884205745
-246.458067,700,22303.678784,False,0.0,0.0,0,0,0.07046733801474625
-236.909129,700,22326.880011,False,1.0,0.0,226,5,0.07224076143276137
-178.495651,700,22346.372999,False,1.0,0.0,30,7,0.07284485814900477
-63.955493,700,22366.95533,False,1.0,0.0,33,20,0.07592758618952322
-61.815751,700,22384.883517,False,1.0,0.0,45,24,0.07297698265333996
-223.604073,700,22414.798122,False,1.0,0.0,38,9,0.07314907483526067
-211.022352,700,22438.712854,False,1.0,0.0,27,4,0.14947674936459265
-84.616199,700,22465.96086,False,1.0,0.0,23,15,0.07559061219477115
-59.221319,700,22486.921029,False,1.0,0.0,24,14,0.0726050013330859
3.025859,700,22510.305143,False,1.0,0.0,23,26,0.09166077391918048
-68.959672,700,22535.921355,False,1.0,0.0,30,11,0.07929208553148104
-68.475753,700,22555.536537,False,1.0,0.0,35,11,0.07320536157552382
53.291835,700,22579.309925,False,1.0,0.0,29,21,0.07151148889316905
-226.599087,700,22597.595874,False,1.0,0.0,24,4,0.07305049312983092
-59.77092,700,22618.905152,False,1.0,0.0,35,44,0.09705914204155541
-194.988466,700,22640.404942,False,1.0,0.0,36,32,0.0889724515654623
-55.40362,700,22663.981096,False,1.0,0.0,30,28,0.07625431265029459
50.437814,700,22689.910294,False,1.0,0.0,33,15,0.07312860316919256
-61.753153,700,22710.062665,False,1.0,0.0,16,5,0.0733871591679841
-217.72819,700,22733.256211,False,1.0,0.0,42,20,0.07483879809369787
-75.690894,700,22756.525189,False,1.0,0.0,17,9,0.0751283447080372
-55.297708,700,22778.689896,False,1.0,0.0,29,26,0.07707463223675559
-103.574807,700,22798.299366,False,1.0,0.0,40,22,0.08726066004968569
-214.773262,700,22822.756273,False,1.0,0.0,30,11,0.09659135626257453
-49.468527,700,22844.420609,False,1.0,0.0,34,23,0.07717584294155833
-215.99944,700,22871.775042,False,1.0,0.0,76,8,0.07979147731063696
-77.616154,700,22899.389563,False,1.0,0.0,35,21,0.09437510351911926
-34.029085,700,22920.265906,False,1.0,0.0,25,14,0.0769317043280896
-140.447213,700,22941.764472,False,1.0,0.0,23,6,0.08670701321092233
-80.386832,700,22961.699613,False,1.0,0.0,35,43,0.0949326686774129
-63.684444,700,22990.181831,False,1.0,0.0,23,4,0.07625185727615069
-180.636955,700,23019.09298,False,1.0,0.0,30,25,0.0978771729704645
6.397821,700,23048.821157,False,1.0,0.0,27,17,0.07610619028469023
30.741423,700,23070.568179,False,1.0,0.0,33,25,0.07630402889039734
-79.741663,700,23095.000766,False,1.0,0.0,32,16,0.08168337876582743
-160.421772,700,23121.410008,False,1.0,0.0,44,30,0.08214095809476851
-33.033004,700,23157.600142,False,1.0,0.0,18,21,0.07826168279584611
-250.246738,700,23177.692933,False,1.0,0.0,27,5,0.0826410739489516
-173.480635,700,23206.407697,False,1.0,0.0,29,22,0.07971783567899349
-7.07735,700,23234.707304,False,1.0,0.0,32,29,0.08552350672517772
-214.272342,700,23257.717818,False,1.0,0.0,39,9,0.11330705696991727
-6.39957,700,23284.244164,False,1.0,0.0,37,18,0.07703106734374232
-99.997199,700,23315.241452,False,1.0,0.0,25,5,0.08193017531738367
-139.999448,700,23338.211047,False,1.0,0.0,39,27,0.0730079913461027
-181.584901,700,23368.452656,False,1.0,0.0,26,15,0.08002028148217133
-80.113607,700,23386.76894,False,1.0,0.0,35,3,0.07652809385168635
-13.199115,700,23418.879594,False,1.0,0.0,21,13,0.07365867744159738
-78.84437,700,23445.854402,False,1.0,0.0,37,9,0.08816723239455404
-47.495105,700,23477.522323,False,1.0,0.0,24,33,0.07617064525716244
13.197439,700,23507.547833,False,1.0,0.0,29,26,0.08473335088022371
-227.564054,700,23540.80419,False,1.0,0.0,52,6,0.07327372983834535
-65.8183,700,23561.984242,False,1.0,0.0,26,36,0.10509195086018586
-176.15303,700,23588.442799,False,1.0,0.0,84,14,0.07248882550107505
-73.953251,700,23618.852609,False,1.0,0.0,24,12,0.07563382935086393
-51.03997,700,23638.946298,False,1.0,0.0,41,5,0.07459908316994357
-134.103373,700,23657.21662,False,1.0,0.0,34,11,0.09180725878822271
-165.497476,700,23687.817652,False,1.0,0.0,35,22,0.08571835112739867
-56.377554,700,23712.429752,False,1.0,0.0,49,29,0.0797655090698608
-38.504176,700,23730.552312,False,1.0,0.0,23,21,0.07324735254020898
3.626321,700,23753.953521,False,1.0,0.0,28,13,0.07634295377819333
-11.826563,700,23778.844403,False,1.0,0.0,27,6,0.0733042940403491
-91.288438,700,23809.397524,False,1.0,0.0,83,10,0.09511979810623972
-50.76452,700,23826.48859,False,1.0,0.0,45,2,0.07257305171252393
-226.173359,700,23847.061575,False,1.0,0.0,27,22,0.07910561663109439
-37.943668,700,23867.145431,False,1.0,0.0,28,15,0.07248446827853372
-16.449526,700,23885.648199,False,1.0,0.0,24,21,0.0730124876016528
-226.269017,700,23922.397867,False,1.0,0.0,28,9,0.07302955689314583
-204.059759,700,23938.936959,False,1.0,0.0,22,3,0.07240860203119215
54.35174,700,23956.369777,False,1.0,0.0,27,13,0.07326219231041509
-45.672474,700,23977.842098,False,1.0,0.0,28,14,0.09165062710992655
-100.581628,700,24005.662611,False,1.0,0.0,39,28,0.08293846770371072
-43.43567,700,24032.819658,False,1.0,0.0,36,8,0.07604732704436201
32.283732,700,24056.31327,False,1.0,0.0,28,13,0.0729353375082723
-176.300864,700,24078.025469,False,1.0,0.0,27,8,0.07317199627841009
31.834448,700,24108.506855,False,1.0,0.0,27,18,0.0729758614399384
96.258676,700,24139.081038,False,1.0,0.0,29,10,0.07229701286786028
-251.786289,700,24178.076265,False,0.0,0.0,0,0,0.07045432203360658
-273.216884,700,24203.586148,False,0.0,0.0,0,0,0.07045437547550604
-143.637618,700,24220.979853,False,1.0,0.0,28,18,0.11984393892564293
17.01156,700,24256.241787,False,1.0,0.0,31,11,0.07386683803552796
-72.332437,700,24295.586729,False,1.0,0.0,27,19,0.07285690946545254
-169.686124,700,24318.076721,False,1.0,0.0,36,20,0.07739953185263615
3.297854,700,24360.923806,False,1.0,0.0,33,11,0.1325762897645989
-114.949791,700,24377.947766,False,1.0,0.0,32,14,0.07332274121216675
-88.64978,700,24401.680383,False,1.0,0.0,29,17,0.07370733489508852
-89.522973,700,24420.944753,False,1.0,0.0,16,7,0.07572633054492162
49.673493,700,24448.476678,False,1.0,0.0,25,15,0.07384861233681828
-252.36059,700,24475.561766,False,1.0,0.0,58,3,0.07568407313813619
80.864748,700,24496.778385,False,1.0,0.0,37,15,0.07345090632201101
-98.614261,700,24526.778331,False,1.0,0.0,39,16,0.07690242840986683
12.801482,700,24550.054093,False,1.0,0.0,20,28,0.07640224429581444
-95.329443,700,24576.657776,False,1.0,0.0,41,31,0.08844018631551198
5.764997,700,24602.777115,False,1.0,0.0,35,17,0.07304124405835155
-332.376363,700,24629.254905,False,1.0,0.0,50,4,0.08659790502342257
55.28566,700,24659.602474,False,1.0,0.0,22,15,0.08316321725707143
5.381091,700,24696.232221,False,1.0,0.0,32,23,0.07252010721384339
-71.717586,700,24725.151839,False,1.0,0.0,21,12,0.10232204436664083
-34.403933,700,24752.10611,False,1.0,0.0,40,16,0.07247807278796758
-215.436852,700,24789.77541,False,1.0,0.0,36,20,0.1065073316020878
25.191175,700,24827.948234,False,1.0,0.0,25,18,0.07330839798840505
91.155256,700,24859.381615,False,1.0,0.0,26,20,0.0723284428773967
-182.685392,700,24885.651406,False,1.0,0.0,24,19,0.07573150087716451
32.894128,700,24918.896818,False,1.0,0.0,21,11,0.08226755196605007
-104.490917,700,24947.250424,False,1.0,0.0,25,13,0.07729302765303958
18.298546,700,24984.355357,False,1.0,0.0,31,35,0.08209053076584083
31.733615,700,25017.203988,False,1.0,0.0,31,20,0.07322416254927755
-0.789637,700,25055.934281,False,1.0,0.0,29,21,0.09921759084906467
52.123396,700,25088.782248,False,1.0,0.0,27,10,0.073365602965762
-92.129075,700,25134.467062,False,1.0,0.0,36,31,0.07613661743691424
-60.612858,700,25171.878599,False,1.0,0.0,43,9,0.07341030205738941
46.336921,700,25207.487345,False,1.0,0.0,31,23,0.07867056123671035
-99.484921,700,25232.352379,False,1.0,0.0,23,10,0.07491190666798875
55.197027,700,25265.131894,False,1.0,0.0,40,11,0.07132934882715947
-121.873874,700,25295.717837,False,1.0,0.0,21,14,0.07816097499430297
-136.756925,700,25336.707486,False,1.0,0.0,25,13,0.08476984164137347
61.49756,700,25369.536905,False,1.0,0.0,24,18,0.07292220649999892
8.535791,700,25415.709521,False,1.0,0.0,30,19,0.08078926508947226
-166.58405,700,25453.529813,False,1.0,0.0,21,12,0.0731968506531927
-185.265435,700,25486.692985,False,1.0,0.0,65,24,0.08473935035564484
