timestep,ep_rew_mean,ep_len_mean,success_rate,min_dist_avg_cm,apple_variance_cm,apple_max_lift_cm,apple_max_drop_cm,z_range_cm,final_apple_z_m,final_gripper_open,open_dist_cm,release_dist_cm,n_episodes
259250,181.10800082000003,250.0,0.05,10.18867432512343,55.118122458457954,34.52092707157135,33.14132392406464,33.87531936168671,0.9599367380142212,0.8560173088312149,10.738552945352694,25.14188975468278,100
259500,181.0767695,250.0,0.05,10.168594116345048,54.93624097108841,34.50605869293213,33.125099539756775,33.859097957611084,0.95995032787323,0.8560173088312149,10.72398392739677,25.310266178101305,100
259750,173.48307461999997,250.0,0.05,10.17617123015225,55.15494304895401,34.537720680236816,33.30117762088776,34.035176038742065,0.9584709405899048,0.8560173088312149,10.97255312541232,24.88613815233112,100
260000,175.40799427000005,250.0,0.05,10.124176824465394,55.22714591026306,34.51310396194458,33.277228474617004,34.01122987270355,0.9584702849388124,0.8562350386381149,10.888728897433303,24.81658203527332,100
260250,173.42662478000003,250.0,0.05,10.203269321471453,55.34060698747635,34.518080949783325,33.300042152404785,34.034037590026855,0.9582920074462892,0.8562350386381149,10.9992111837267,24.691682007163763,100
260500,171.48954089000003,250.0,0.05,10.284212093800306,55.386296927928925,34.525975584983826,33.32655429840088,34.06054973602295,0.958100974559784,0.8662350386381149,11.059242882219806,24.633866127580404,100
260750,171.51051712,250.0,0.05,10.234282370656729,55.4814729988575,34.55268144607544,33.334335684776306,34.068334102630615,0.9582886695861816,0.8662350386381149,11.014108988106152,24.449127789586782,100
261000,175.69792834,250.0,0.05,10.28037266805768,55.50471088290215,34.54858064651489,33.32982957363129,34.0638279914856,0.958300232887268,0.8762350386381149,10.955144733933968,24.40113842114806,100
261250,182.9534589,250.0,0.05,10.067685447633266,55.61724528670311,34.56832468509674,33.33136737346649,34.06535983085632,0.958473265171051,0.8762350386381149,10.754837777035016,24.37779247388244,100
261500,177.13969754,250.0,0.05,10.072284556925297,55.72453913092613,34.570181369781494,33.353713154792786,34.087711572647095,0.9583082795143129,0.8762350386381149,10.911946013651884,24.45634907111525,100
261750,177.79037469,250.0,0.05,10.078289210796356,55.64587154984474,34.57399010658264,33.358559012413025,34.092557430267334,0.9582967162132264,0.8762350386381149,10.921289338940875,24.24754887446761,100
262000,177.07878628999998,250.0,0.05,10.063301384449003,55.67426237463952,34.57814157009125,33.36171805858612,34.09571349620819,0.9582969546318054,0.8662350386381149,10.90513200518649,24.30083322897553,100
262250,179.14570867999998,250.0,0.05,9.954089030623436,55.46720382571221,34.512656927108765,33.35386514663696,34.01225805282593,0.9585152268409728,0.8762350386381149,10.910570156165097,24.12918146327138,100
262500,175.5558127,250.0,0.05,9.93095988035202,55.602260798215866,34.5189094543457,33.37892293930054,34.037306904792786,0.9583372473716736,0.8662350386381149,10.977882664770789,23.80454834923148,100
262750,176.77832031999998,250.0,0.04,9.909906838089228,55.74980333447457,34.51760113239288,33.37766230106354,34.036052227020264,0.9582576751708984,0.8662350386381149,11.04243582621977,23.79193591699004,100
263000,170.36690765,250.0,0.04,10.123906146734951,55.9013098180294,34.52576696872711,33.56638252735138,34.233295917510986,0.9562079906463624,0.8662350386381149,11.217502204594538,24.085814636200663,100
263250,176.44158592000002,250.0,0.05,10.11621267721057,55.90351042151451,34.52138006687164,33.571478724479675,34.23839211463928,0.9562374353408812,0.8662350386381149,11.232603674434571,23.95653961971402,100
263500,182.74229472,250.0,0.05,10.037393864244224,56.06166115403175,34.526053071022034,33.56257975101471,34.22949314117432,0.956413745880127,0.8762350386381149,11.10927836730682,23.82747002318501,100
263750,181.97852054,250.0,0.05,10.019795466214418,56.02720585465432,34.53845679759979,33.56693685054779,34.23384726047516,0.9563851952552797,0.8862350386381149,11.092962627135725,23.72722514346242,100
264000,186.89693046,250.0,0.05,9.986870635300876,56.13087400794029,34.5295250415802,33.533939719200134,34.2008501291275,0.95664644241333,0.8857749629020691,11.002092021989068,23.66687323525548,100
264250,188.69180478,250.0,0.05,9.855317614972591,56.22377443313599,34.53715145587921,33.52300524711609,34.189918637275696,0.9568593502044678,0.895774962902069,10.90614063570048,23.51379970833659,100
264500,188.12830072,250.0,0.05,9.863691359758375,56.12493646144867,34.52209830284119,33.528804779052734,34.19571816921234,0.9566912651062012,0.895774962902069,10.934644093619925,23.31128093972802,100
264750,182.25311576,250.0,0.05,9.899204805493357,56.195615112781525,34.52879190444946,33.53966474533081,34.206581115722656,0.956697642803192,0.895774962902069,11.036579130496666,23.60029676929116,100
265000,178.41026795999997,250.0,0.05,9.91752653568983,56.0679284632206,34.519585967063904,33.532944321632385,34.19985473155975,0.9566848278045654,0.8857749629020691,11.106315956642018,23.46726394072175,100
265250,178.4834075,250.0,0.05,9.972467206418514,56.08859971165657,34.56216752529144,33.5749626159668,34.241876006126404,0.95668363571167,0.88635249376297,11.107442882971725,23.753840062767267,100
265500,174.39550215,250.0,0.05,9.913961961865423,56.142104595899575,34.557536244392395,33.57665240764618,34.243565797805786,0.9566677808761596,0.88635249376297,11.234389646815908,23.47440307214856,100
265750,174.96911828000003,250.0,0.05,9.91770552098751,56.1241869032383,34.590038657188416,33.5967481136322,34.26366448402405,0.9566519856452942,0.88635249376297,11.22539469317418,23.21585725620389,100
266000,175.18462449999998,250.0,0.05,9.848868027329445,56.209755718708045,34.61964428424835,33.6391806602478,34.30609405040741,0.956654131412506,0.87635249376297,11.206594822946844,23.13374625518918,100
266250,177.97696338000003,250.0,0.05,9.839296504855156,56.30175989866256,34.61109101772308,33.64015221595764,34.30706262588501,0.9566700458526612,0.87635249376297,11.172149551083502,23.01409109309316,100
266500,176.29317336,250.0,0.05,10.151131264865398,56.3274827003479,34.623026847839355,33.85784924030304,34.524765610694885,0.954612672328949,0.86635249376297,11.294197918195422,23.17452143505216,100
266750,169.13669302000002,250.0,0.05,10.197024583816528,56.44188517332077,34.60721671581268,33.84785056114197,34.51476693153381,0.9546172618865968,0.86635249376297,11.463450614073352,23.14642352424562,100
267000,166.6795194,250.0,0.05,10.205457761883736,56.4078367948532,34.5998615026474,33.83902311325073,34.50593948364258,0.9546386003494264,0.85635249376297,11.406452005251246,23.00344539247453,100
267250,171.25681260999997,250.0,0.05,10.17946910392493,56.36153370141983,34.620898962020874,33.86276364326477,34.52967703342438,0.9546510577201844,0.86635249376297,11.320171252343858,23.149781873449683,100
267500,170.77289122,250.0,0.05,10.130794796161354,56.39175009727479,34.61461663246155,33.851444721221924,34.51835513114929,0.9546692371368408,0.86635249376297,11.358496159729455,23.034792026504874,100
267750,173.03550449000002,250.0,0.05,10.1329373633489,56.439263820648186,34.621089696884155,33.85215401649475,34.51906442642212,0.954667031764984,0.86635249376297,11.374169911827147,22.924798211082816,100
268000,171.39158801999997,250.0,0.05,10.167219488881528,56.58937579393387,34.597548842430115,33.83335471153259,34.50027108192444,0.9546911120414734,0.86635249376297,11.493360226348091,22.94805202446878,100
268250,172.65622223,250.0,0.05,10.177549253217876,56.61954486370087,34.59877669811249,33.84533226490021,34.51224863529205,0.9546000957489014,0.86635249376297,11.510217703516233,22.99895684979856,100
268500,173.67430138999995,250.0,0.05,10.2263197703287,56.61901921033859,34.5951646566391,33.840060234069824,34.50697660446167,0.954640567302704,0.86635249376297,11.479655021905932,23.00291170738637,100
268750,168.75395039,250.0,0.04,10.23549776803702,57.77535060048103,34.60246026515961,34.77871417999268,35.44563055038452,0.9451414346694946,0.85635249376297,11.71714819547223,23.20947641693056,100
269000,169.47487801,250.0,0.04,10.248607977293432,57.79409778118133,34.58167016506195,34.75761413574219,35.424527525901794,0.9451448321342468,0.85635249376297,11.714334434785735,23.316670959815383,100
269250,176.53821316000003,250.0,0.04,10.182108617387712,57.84504386782646,34.60577726364136,34.760475158691406,35.42739152908325,0.9453373551368712,0.85635249376297,11.52237133425537,23.38574567995965,100
269500,179.01652921000002,250.0,0.04,10.14621704723686,57.796790927648544,34.57801043987274,34.7338080406189,35.400718450546265,0.9453412890434264,0.84635249376297,11.472866987757923,23.241175508126616,100
269750,180.53960523,250.0,0.04,10.171673937700689,57.71879836916924,34.55804884433746,34.711334109306335,35.37825047969818,0.9453362822532654,0.84635249376297,11.449503154123562,23.15391585789621,100
270000,185.04459101,250.0,0.04,10.188198140822353,57.653306514024734,34.56614017486572,34.72210168838501,35.38901507854462,0.9453185796737672,0.84635249376297,11.370862353317005,23.17844211123884,100
270250,185.0695479,250.0,0.04,10.257591313682497,57.47894898056985,34.56888496875763,34.739524126052856,35.4064404964447,0.9451447129249572,0.84635249376297,11.345796148849896,23.132997861132026,100
270500,190.62342899000004,250.0,0.04,10.260842210613191,57.24909809231759,34.550872445106506,34.72165763378143,35.3885680437088,0.9451547265052797,0.8466502469778061,11.224378073209357,23.367250552400947,100
270750,196.22883994,250.0,0.04,10.251620105467737,57.29177019000053,34.56125259399414,34.713414311409,35.380324721336365,0.9451664686203004,0.8366502469778061,11.064134246278089,23.34067401848733,100
271000,203.05198222,250.0,0.04,10.099857739172876,57.355069905519485,34.54834818840027,34.68075096607208,35.34766435623169,0.9453713297843932,0.8366502469778061,10.898276637843486,23.289264312013984,100
271250,204.64083608,250.0,0.04,10.098798989318311,57.40599259734154,34.52632427215576,34.666356444358826,35.33326983451843,0.9453686475753784,0.8366502469778061,10.98130659981167,23.585831528529525,100
271500,200.143615,250.0,0.04,10.201240978203714,57.21363335847855,34.52775180339813,34.68998968601227,35.356903076171875,0.9451436400413512,0.8366502469778061,11.050511254533564,23.57525554858148,100
271750,199.19851745,250.0,0.04,10.245597205124795,57.14633789658546,34.54023599624634,34.72368121147156,35.3905975818634,0.9449312686920166,0.8366502469778061,11.119957634700532,23.34899554215372,100
272000,199.40520902,250.0,0.04,10.253635781817138,57.07111069560051,34.55047309398651,34.73517894744873,35.402095317840576,0.9449187517166138,0.8366502469778061,11.118713172870864,23.548920137807727,100
272250,198.53735761,250.0,0.03,10.198408610187473,57.19232103228569,34.55019295215607,34.73552763462067,35.402438044548035,0.944859266281128,0.8366502469778061,11.149138523050752,23.50280144624412,100
272500,200.63915135,250.0,0.03,10.163968353532256,57.2292505800724,34.57794487476349,34.739792346954346,35.406702756881714,0.9450258612632751,0.8366502469778061,11.173537272695247,23.35874712280929,100
272750,201.3052018,250.0,0.04,10.167109391652048,57.34185078740119,34.56283509731293,34.7039669752121,35.370877385139465,0.9454094767570496,0.8366502469778061,11.153299382072683,23.28589847497642,100
273000,201.03724984000004,250.0,0.05,10.179459503851833,57.289121210575104,34.539663791656494,34.67949330806732,35.34640967845917,0.9455212354660034,0.8366502469778061,11.137631168124573,23.581749020144343,100
273250,196.30247906000005,250.0,0.05,10.151526755653322,57.6065628528595,34.55574810504913,34.69720482826233,35.3641152381897,0.9455052018165588,0.8366502469778061,11.279007502573624,23.44911294989288,100
273500,193.74617541000003,250.0,0.05,10.162208094261588,57.68097716569901,34.573185443878174,34.70674455165863,35.37365794181824,0.9455068707466124,0.8466502469778061,11.360804852914802,23.372312596067783,100
273750,198.05760694,250.0,0.05,10.16249246802181,57.71373474597931,34.58292782306671,34.71798598766327,35.38489937782288,0.9454999566078186,0.8466502469778061,11.221696862592657,23.09319879673421,100
274000,191.13030098000007,250.0,0.05,10.124834555201232,57.874410063028336,34.567591547966,34.70290005207062,35.369813442230225,0.9455024003982544,0.8466502469778061,11.41199509967217,23.058762034401298,100
274250,191.27334917,250.0,0.05,10.077997538261116,57.99984407424926,34.56013202667236,34.700581431388855,35.3674978017807,0.9454969167709352,0.8454715490341187,11.37785059167138,23.05070268176496,100
274500,192.46228477,250.0,0.05,9.991190793924034,58.15019434690476,34.57351624965668,34.69990789890289,35.3668212890625,0.9459059238433838,0.8454715490341187,11.367547505051933,22.736046021804214,100
274750,191.16450544,250.0,0.05,9.895606483332813,58.389060616493225,34.58191752433777,34.69746708869934,35.36438345909119,0.94602632522583,0.8454715490341187,11.407673661323567,22.516246451064944,100
275000,195.21858967,250.0,0.05,9.765283088199794,58.48989826440811,34.5875084400177,34.67320501804352,35.340118408203125,0.946218192577362,0.8554715490341187,11.26875122406906,22.42442975752056,100
275250,189.60405933,250.0,0.05,9.73760708142072,58.85046982765198,34.60036516189575,34.68603491783142,35.368454456329346,0.9458773732185364,0.8654715490341186,11.297404275250548,22.580063780769706,100
275500,183.42906609,250.0,0.05,9.734265104867518,58.896671175956726,34.59219038486481,34.69355404376984,35.37597358226776,0.9456587433815002,0.8654715490341186,11.40808770091911,22.34287219494581,100
275750,188.2458532,250.0,0.05,9.57978352252394,58.90103656053544,34.571510553359985,34.65547859668732,35.337895154953,0.9458494782447816,0.8554715490341187,11.315303447147802,21.79027194529772,100
276000,193.07378117,250.0,0.05,9.597563565708697,59.03089639544486,34.56444442272186,34.62386727333069,35.306280851364136,0.9460748434066772,0.8563649427890777,11.291565328486064,21.94823644310236,100
276250,197.09132843,250.0,0.05,9.57244433555752,59.04720225930213,34.53859984874725,34.5975786447525,35.27999520301819,0.9460746645927428,0.8570528441667556,11.14902465090896,21.97418934851885,100
276500,197.90429202,250.0,0.05,9.562841170467436,59.36412051320076,34.545642137527466,34.61152911186218,35.29394865036011,0.9460843801498412,0.8570528441667556,11.136875895806066,22.19738016277552,100
276750,203.05804368,250.0,0.05,9.580628846772017,58.92377260327339,33.92206430435181,34.60083901882172,34.648919105529785,0.9462950825691224,0.8570528441667556,10.92836580245938,22.19872967153788,100
277000,196.92512538,250.0,0.04,9.581131485290824,58.8321947157383,33.91181528568268,34.58490073680878,34.632980823516846,0.9462553262710572,0.8570528441667556,10.880348480467662,21.912794895470142,100
277250,202.03814252,250.0,0.04,9.543992002494631,58.7289631664753,33.85905921459198,34.52828228473663,34.5763623714447,0.9463244676589966,0.8670528441667557,10.763592330030011,21.83171183615923,100
277500,207.99405808,250.0,0.04,9.483555142767727,58.75569671392441,33.86610746383667,34.516751766204834,34.5648318529129,0.9465100169181824,0.8670528441667557,10.587714293372294,21.82811426371336,100
277750,208.59676929,250.0,0.04,9.52453098911792,58.75544458627701,33.876097202301025,34.558430314064026,34.606510400772095,0.9463112354278564,0.8770528441667557,10.583512400619366,22.119600765407085,100
278000,214.9256473,250.0,0.04,9.49140074569732,58.7109444141388,33.88027250766754,34.54359173774719,34.59167182445526,0.946498692035675,0.8770528441667557,10.430793634478714,21.99673243612051,100
278250,216.41365702,250.0,0.04,9.465184156782923,58.70601153373718,33.871468901634216,34.51249599456787,34.56057608127594,0.9467059373855592,0.8770528441667557,10.406891660207116,21.816054917871952,100
278500,227.96323674000004,250.0,0.04,9.253149145282803,58.89938640594482,33.86343717575073,34.48888063430786,34.53696072101593,0.9468601942062378,0.8770528441667557,10.198367788409705,21.855776883661747,100
278750,217.92827851,250.0,0.04,9.384535894729195,58.97724747657775,33.86991024017334,34.51828360557556,34.56636369228363,0.946664333343506,0.8776158231496811,10.366416157491043,21.99803584814072,100
279000,211.13703402,250.0,0.04,9.522851482965052,59.33760771155357,33.863118290901184,34.515759348869324,34.56383943557739,0.946664333343506,0.8676158231496811,10.634538305612612,22.04446303844452,100
279250,215.97906248000004,250.0,0.04,9.47192380670458,59.28043070435523,33.85557234287262,34.49407517910004,34.542155265808105,0.946834921836853,0.8676158231496811,10.494171845413264,22.217856913805008,100
279500,220.93869286,250.0,0.04,9.386496269144118,59.18625408411026,33.85806679725647,34.481072425842285,34.529152512550354,0.9469571113586426,0.8676158231496811,10.392947400336276,22.11905126273632,100
279750,229.22648338,250.0,0.04,9.232557729817929,59.22273823618889,33.85153114795685,34.45202708244324,34.500107169151306,0.9471534490585328,0.8676158231496811,10.204524026763572,22.197697326540947,100
280000,230.37820532,250.0,0.04,9.292612721212208,59.23682108521462,33.8521808385849,34.451812505722046,34.499892592430115,0.947152614593506,0.8676158231496811,10.147997524038235,22.03541511297226,100
280250,235.50730507,250.0,0.04,9.24307191837579,59.08421424031257,33.82125198841095,34.441182017326355,34.46520566940308,0.9471686482429504,0.8676158231496811,10.064041738838611,21.7758524119854,100
280500,234.7798754,250.0,0.03,9.24990199971944,59.23800078034402,33.83248150348663,34.45112705230713,34.47515070438385,0.947088062763214,0.8676158231496811,10.135705508078512,22.141161501407623,100
280750,234.70798442,250.0,0.03,9.215216198004782,59.43592140078544,33.87027978897095,34.49601233005524,34.5200389623642,0.947500467300415,0.8676158231496811,10.233673799000202,22.51349774748087,100
281000,236.29591706,250.0,0.03,9.27973594237119,59.24637648463249,33.85685682296753,34.49396193027496,34.517985582351685,0.9475036859512328,0.8676158231496811,10.160106375290413,22.75948664546013,100
281250,242.50169416,250.0,0.03,9.162181944586337,59.41524496674538,33.86367857456207,34.48691964149475,34.51094329357147,0.9477079510688782,0.8576158231496811,10.070768472572572,22.892230704426765,100
281500,241.08909618,250.0,0.03,9.180533901788294,59.5573955476284,33.85304510593414,34.496140480041504,34.520164132118225,0.9475110769271852,0.8576158231496811,10.120621834207803,22.75226731598377,100
281750,241.56363804,250.0,0.03,9.15329718682915,59.654116719961166,33.822622895240784,34.46367383003235,34.48769748210907,0.9476373195648192,0.8576158231496811,10.09469125040424,22.708140954375267,100
282000,246.6871641,250.0,0.03,9.083605878986418,59.77829518914223,33.82239639759064,34.443557262420654,34.467583894729614,0.9478189945220948,0.8576158231496811,10.00085460623484,22.72861897945404,100
282250,244.73847908,250.0,0.03,9.028528819791973,59.77835157513618,33.840781450271606,34.46759283542633,34.49161946773529,0.947753131389618,0.8576158231496811,10.007914392793625,22.77409864217043,100
282500,245.17620466,250.0,0.03,9.01637827884406,59.83781507611275,33.86637568473816,34.512946009635925,34.536975622177124,0.947582185268402,0.8676158231496811,10.081851505204757,22.58047936111689,100
282750,244.67084973,250.0,0.03,9.02188469748944,59.85726663470268,33.846065402030945,34.49054956436157,34.51457619667053,0.9475563168525696,0.8576158231496811,10.048848045711225,22.539858855307106,100
283000,244.89118766,250.0,0.03,9.006433281116188,60.046689242124565,33.841899037361145,34.46572422981262,34.48975086212158,0.947742760181427,0.8576158231496811,9.983161677200648,22.52485402673483,100
283250,244.06720372,250.0,0.03,9.003430414013565,60.19704267382622,33.851683139801025,34.47977304458618,34.50379967689514,0.947729468345642,0.8576158231496811,10.046644746554648,22.47952004522085,100
283500,244.7475096100001,250.0,0.03,9.034671305678785,60.23577877879143,33.83941650390625,34.505194425582886,34.529224038124084,0.947550892829895,0.8676158231496811,9.98790352640576,22.40717644616961,100
283750,246.3855988500001,250.0,0.03,9.021265028975904,60.36057320237159,33.82607698440552,34.47054326534271,34.494566917419434,0.947753131389618,0.8676158231496811,9.920526122423944,22.394291546195745,100
284000,247.51775785000007,250.0,0.03,8.983325663022697,60.222120106220245,33.820781111717224,34.458279609680176,34.4823032617569,0.9477837085723876,0.8676158231496811,9.87104124540672,22.2290029488504,100
284250,247.28409413000008,250.0,0.03,9.0570552861318,60.40021914243698,33.82748365402222,34.48687493801117,34.51089859008789,0.9475884437561036,0.8676158231496811,9.909222595481962,22.566954907029867,100
284500,245.14287637000004,250.0,0.03,9.046125459484756,60.522151172161095,33.84712636470795,34.51915979385376,34.54318642616272,0.9475991129875184,0.8676158231496811,10.024531098031504,22.43019588664174,100
284750,252.34459652,250.0,0.03,9.107313609682024,60.19417488574982,33.84224772453308,34.395331144332886,34.419360756874084,0.9488889575004578,0.8576158231496811,9.814161685478338,22.716175485402346,100
285000,253.21528099,250.0,0.03,9.084586172364652,60.22036671638489,33.86856019496918,34.3989223241806,34.422945976257324,0.9490797519683838,0.8583612263202667,9.866801720849896,22.57853501662612,100
285250,250.18517311,250.0,0.03,9.124446636997163,60.048707097768784,33.864063024520874,34.39898192882538,34.42300856113434,0.9490671753883362,0.8483612263202667,9.908470861607611,22.70263309404254,100
285500,255.09641368,250.0,0.03,9.024945343844593,60.07684043049812,33.84738266468048,34.36303734779358,34.3870609998703,0.9492402076721193,0.8483612263202667,9.751475578678434,22.64612216874957,100
285750,255.6503866,250.0,0.03,8.988442185334861,60.06238064169885,33.82527232170105,34.33756232261658,34.36158895492554,0.9492748379707336,0.8483612263202667,9.7617142388464,22.56653707846999,100
286000,256.60203961,250.0,0.03,8.952108385972679,60.09460273385048,33.842095732688904,34.35744345188141,34.38147008419037,0.94926118850708,0.8483612263202667,9.737668301413503,22.59725957736373,100
286250,248.75414551999995,250.0,0.03,9.056486963294446,60.27694824337959,33.858153223991394,34.392887353897095,34.41691696643829,0.9490833878517152,0.8483612263202667,9.947578258274609,22.44443454965949,100
286500,254.40061192,250.0,0.03,9.015285852365196,60.23050698637963,33.84810984134674,34.359726309776306,34.38374996185303,0.9492754936218262,0.8383612263202668,9.777063569896248,22.41170027479529,100
286750,245.15929568,250.0,0.03,9.056113230995834,60.31317576766014,33.83532762527466,34.36521589756012,34.38924551010132,0.9490949511528016,0.8383612263202668,9.98813557133155,22.3739451430738,100
287000,243.96523951,250.0,0.03,9.138411606661975,60.25766429305076,33.845871686935425,34.38967168331146,34.41494405269623,0.9489266276359558,0.8383612263202668,10.057646037217372,22.46684458479285,100
287250,247.94331754,250.0,0.03,9.12753892224282,60.17224761843681,33.82473289966583,34.36718285083771,34.39246118068695,0.9489047527313232,0.8383612263202668,9.924288338728218,22.6992353759706,100
287500,247.41453726000003,250.0,0.03,9.235020230524242,59.963366001844406,33.82136523723602,34.368568658828735,34.3938410282135,0.9488975405693054,0.8483612263202667,9.988228113796312,22.81104769185185,100
287750,246.43170067000003,250.0,0.03,9.276304229162632,59.76544180512428,33.794403076171875,34.339696168899536,34.3649685382843,0.9488789439201356,0.8383612263202668,9.929856258874716,22.66838792338968,100
288000,254.97765225000003,250.0,0.03,9.009751762263477,59.43627998232841,33.794158697128296,34.12342369556427,34.140175580978394,0.9511241316795348,0.8383612263202668,9.64659910328948,22.52525222674012,100
288250,249.35360406000004,250.0,0.02,8.984805970452726,59.40765896439552,33.81136357784271,34.13122892379761,34.14798080921173,0.951093852519989,0.8383612263202668,9.631817481792345,22.576377402991056,100
288500,250.71067784,250.0,0.02,8.976303099654615,59.41942176222801,33.83946120738983,34.15664732456207,34.173402190208435,0.9511135220527648,0.8383612263202668,9.581436514144418,22.5542155764997,100
288750,250.46243346,250.0,0.02,8.973546697758138,59.382499396801,33.84798467159271,34.164783358573914,34.1843456029892,0.9510891437530518,0.8383612263202668,9.589118799794754,22.500506687909365,100
289000,249.42477753999995,250.0,0.02,8.926251797936857,59.53596800565719,33.858177065849304,34.176766872406006,34.19633209705353,0.9511860609054564,0.8388213020563126,9.64579039656189,22.61859242990613,100
289250,248.84806301,250.0,0.02,8.950386839918792,59.53260672092438,33.862948417663574,34.18797552585602,34.2075377702713,0.9510902166366576,0.8388213020563126,9.732642381101096,22.71371976658702,100
289500,248.67131075,250.0,0.02,8.922700907103717,59.57304856181145,33.85813236236572,34.162306785583496,34.18186902999878,0.9512588381767272,0.8388213020563126,9.681163979632862,22.77072123065591,100
289750,255.17192263,250.0,0.02,8.82546419184655,59.59010681509972,33.867889642715454,34.1570258140564,34.17847752571106,0.9514408111572266,0.8288213020563125,9.561543681255731,22.53662161901593,100
290000,260.61644576,250.0,0.02,8.705750324763358,59.66410797834397,33.84838402271271,34.116870164871216,34.13832485675812,0.9516350030899048,0.8388213020563126,9.361249175728922,22.55370559170842,100
290250,258.68159387,250.0,0.02,8.68344181124121,59.63841891288757,33.84484052658081,34.12558436393738,34.15147364139557,0.9516372680664062,0.8288213020563125,9.370089618569288,22.37813137844205,100
290500,259.26823042,250.0,0.02,8.704330929554999,59.607071578502655,33.83459746837616,34.122833609580994,34.14873778820038,0.951649844646454,0.8188213020563125,9.300260017807132,22.525121707469225,100
290750,259.32923305,250.0,0.02,8.651541472412646,59.67751336097717,33.856505155563354,34.09491777420044,34.15054380893707,0.9518505930900574,0.8188213020563125,9.270108790221215,22.80192493274808,100
291000,261.67277973999995,250.0,0.02,8.571866723708808,59.67790067195893,33.86416733264923,34.080010652542114,34.13563072681427,0.952009379863739,0.8288213020563125,9.215476955717142,22.818428236991167,100
291250,262.52923693,250.0,0.02,8.53203936200589,59.63052439689637,33.84968042373657,34.054937958717346,34.11056995391846,0.9519932270050048,0.8288213020563125,9.199776561918943,22.7435758151114,100
291500,265.21691017,250.0,0.02,8.298167201690376,59.46175736188889,33.878692984580994,33.85984003543854,33.93397927284241,0.9540491700172424,0.8288213020563125,9.042741381527536,22.52134955301881,100
291750,273.68790067,250.0,0.02,8.29452623706311,59.16592440009117,33.90392363071442,33.877262473106384,33.95140767097473,0.954064965248108,0.8288213020563125,8.817458753369294,22.69919674657285,100
292000,268.18391159000004,250.0,0.02,8.366084377281368,59.22410431504249,33.94396901130676,33.93403887748718,34.00818109512329,0.9538522362709044,0.8388213020563126,8.983923299014,22.6349933501333,100
292250,267.59008076,250.0,0.02,8.367367058992386,59.33864864706994,33.96030366420746,33.95150005817413,34.02564227581024,0.9538309574127196,0.8378904974460601,8.973341353080754,22.63325229845941,100
292500,268.94084515000003,250.0,0.02,8.360989894717932,59.3254921734333,33.983176946640015,33.974143862724304,34.04828608036041,0.9538115859031676,0.8378904974460601,8.944062510035078,22.825381016358733,100
292750,257.69424942,250.0,0.02,8.550167243927717,59.25166097283363,33.98948609828949,34.008437395095825,34.08258557319641,0.9536385536193848,0.8378904974460601,9.143855327686024,23.13916104100645,100
293000,258.92475122,250.0,0.02,8.500260915607214,59.08158627152444,34.02987718582153,34.04430449008942,34.118446707725525,0.9536516070365906,0.8378904974460601,9.127776249235094,23.29190856777132,100
293250,250.17615797,250.0,0.02,8.49861316755414,59.14922371506691,34.0500146150589,34.09897983074188,34.17312204837799,0.9535528421401978,0.8278904974460601,9.329040792564358,23.205666502937675,100
293500,242.73261725,250.0,0.02,8.55447594448924,59.21325263381004,34.08713638782501,34.14616882801056,34.226471185684204,0.9533653855323792,0.8278904974460601,9.466537842042746,23.33270782791078,100
293750,246.60367280000003,250.0,0.02,8.535681288689375,58.1755755841732,34.0962678194046,33.22063386440277,33.300942182540894,0.9628140926361084,0.8378904974460601,9.26230297461834,23.073605528101325,100
294000,246.33165385000004,250.0,0.02,8.5467928647995,58.15387925505638,34.1370701789856,33.26099514961243,33.34130048751831,0.9628183245658876,0.8378904974460601,9.250418858690097,22.79819086007774,100
294250,244.59760983,250.0,0.02,8.588502652943134,58.098045736551285,34.12243723869324,33.28382968902588,33.36414098739624,0.9626235961914062,0.8378904974460601,9.32657904347372,22.70968286506832,100
294500,250.71699229,250.0,0.02,8.572938330471516,58.10755708813667,34.15873050689697,33.30009877681732,33.380404114723206,0.9628282189369202,0.8478904974460602,9.223369709473756,22.711858270689845,100
294750,242.52708517,250.0,0.02,8.612243123352528,58.25107476115227,34.19694900512695,33.358052372932434,33.43835771083832,0.9626306891441344,0.8378904974460601,9.662884098388554,22.664523659273986,100
295000,237.30934521000003,250.0,0.02,8.70921565592289,58.20278397202492,34.19911563396454,33.37309658527374,33.45813751220703,0.9624345302581788,0.8378904974460601,9.735658362744584,22.92226750962436,100
295250,237.8460475800001,250.0,0.02,8.639989495277405,58.27738347649575,34.16942358016968,33.320581912994385,33.405619859695435,0.9626346826553344,0.8378904974460601,9.703886343998136,23.02545328252017,100
295500,240.32617937000003,250.0,0.02,8.666459366679192,58.29067459702492,34.20571982860565,33.35738778114319,33.44242572784424,0.9626277685165404,0.8378904974460601,9.668844781099152,23.01897848956287,100
295750,241.24585890000003,250.0,0.02,8.599090974777937,58.31079441308975,34.23391282558441,33.365821838378906,33.45085978507996,0.9628207683563232,0.8478904974460602,9.688601327668849,23.20351923815906,100
296000,240.90364203,250.0,0.02,8.55962597206235,58.27417117357254,34.248995780944824,33.378344774246216,33.463385701179504,0.9628150463104248,0.8478904974460602,9.74781422990247,23.11891840212047,100
